Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type,pos_change,is_top3,is_top10,pos_bucket,url_category,service
website design company,3,4,14800,83.0,13.79,https://www.designrush.com/agency/website-design-development,1213.0,1.4,16727.0,0.12,3700000000.0,"[81,81,81,100,81,81,100,81,100,100,100,100]",2025-09-12,"Local pack, Sitelinks, People also ask, Related searches",commercial,Organic,1,true,true,01-03,agency,web_design
web design company,3,3,22200,91.0,13.79,https://www.designrush.com/agency/website-design-development,777.0,0.89,10714.0,0.12,2930000000.0,"[44,54,54,54,54,54,54,54,67,67,100,81]",2025-09-11,"Local pack, Sitelinks, Video, Ads top, Ads bottom, Related searches, Ads middle",commercial,Organic,0,true,true,01-03,agency,web_design
web design agency,7,7,18100,87.0,9.43,https://www.designrush.com/agency/website-design-development,543.0,0.62,5120.0,0.11,1040000000.0,"[66,66,81,81,81,81,81,66,100,100,100,100]",2025-09-10,"Local pack, Sitelinks, Video, Ads top, Ads bottom, Related searches, Discussions and forums, Ads middle",commercial,Organic,0,false,true,04-10,agency,web_design
best web design company,1,1,1900,71.0,13.42,https://www.designrush.com/agency/website-design-development,471.0,0.54,6320.0,0.06,3150000000.0,"[34,44,44,55,34,44,55,65,100,65,82,100]",2025-09-06,"Local pack, Image pack, Sitelinks, Video, Ads top, Ads bottom, Related searches, Discussions and forums, Ads middle, AI overview",commercial,Organic,0,true,true,01-03,agency,web_design
web design companies,2,2,4400,82.0,13.79,https://www.designrush.com/agency/website-design-development,360.0,0.41,4964.0,0.12,1400000000.0,"[29,29,29,36,36,36,36,36,44,66,54,54]",2025-09-09,"Local pack, Image pack, Sitelinks, Video, Related searches, See results about, Discussions and forums, AI overview",commercial,Organic,0,true,true,01-03,agency,web_design
website design agency,6,7,8100,91.0,9.43,https://www.designrush.com/agency/website-design-development,283.0,0.32,2668.0,0.11,1100000000.0,"[44,44,54,54,66,66,66,54,66,81,100,100]",2025-09-12,"Local pack, Sitelinks, Ads top, Ads bottom, Video Carousel, Related searches, Discussions and forums, Ads middle",commercial,Organic,1,false,true,04-10,agency,web_design
best website contractors in texas,1,1,1900,16.0,0.0,https://www.designrush.com/agency/website-design-development/texas,250.0,0.28,0.0,0.0,61700000.0,[100],2025-09-10,"Image pack, Sitelinks, Video, People also ask, Related searches, Discussions and forums, AI overview",commercial,Organic,0,true,true,01-03,agency,web_design
top web design companies,1,1,1000,34.0,11.09,https://www.designrush.com/agency/website-design-development,248.0,0.28,2750.0,0.07,1550000000.0,"[81,55,45,62,55,55,62,62,81,81,81,100]",2025-09-08,"Local pack, Image pack, Sitelinks, Video, Image, Related searches, Discussions and forums, AI overview",commercial,Organic,0,true,true,01-03,agency,web_design
website design firms,1,1,3600,72.0,13.79,https://www.designrush.com/agency/website-design-development,234.0,0.27,3226.0,0.12,230000000.0,"[3,36,66,3,44,54,100,4,29,5,7,23]",2025-09-08,"Local pack, Sitelinks, Video, Related searches",commercial,Organic,0,true,true,01-03,agency,web_design
top website design companies,1,1,880,39.0,11.09,https://www.designrush.com/agency/website-design-development,218.0,0.25,2417.0,0.07,1540000000.0,"[36,20,36,16,13,24,8,36,66,54,100,54]",2025-09-02,"Local pack, Image pack, Sitelinks, Video, Ads top, People also ask, Related searches, Discussions and forums",commercial,Organic,0,true,true,01-03,agency,web_design
website redesign houston,3,3,2400,60.0,15.3,https://www.designrush.com/agency/website-design-development/texas/houston,196.0,0.22,2998.0,0.04,8800000.0,"[19,19,7,10,5,24,3,81,100,100,43,43]",2025-09-10,"Local pack, Sitelinks, People also ask, Related searches",commercial,Organic,0,true,true,01-03,agency,web_design
web design firms,2,2,3600,61.0,13.79,https://www.designrush.com/agency/website-design-development,158.0,0.18,2178.0,0.12,230000000.0,"[66,36,8,2,19,100,36,10,13,13,19,15]",2025-09-10,"Local pack, Image pack, Sitelinks, Video, Ads top, Ads bottom, People also ask, Related searches, Discussions and forums, Ads middle",commercial,Organic,0,true,true,01-03,agency,web_design
website design companies,1,1,2400,67.0,13.79,https://www.designrush.com/agency/website-design-development,156.0,0.18,2151.0,0.12,1620000000.0,"[52,44,52,66,52,52,52,80,100,80,80,80]",2025-09-05,"Local pack, Image pack, Sitelinks, Video, Ads top, Related searches",commercial,Organic,0,true,true,01-03,agency,web_design
largest web design companies,1,1,590,34.0,11.09,https://www.designrush.com/agency/website-design-development,146.0,0.16,1619.0,0.07,262000000.0,"[20,16,11,8,7,8,13,68,100,31,68,20]",2025-09-10,"Sitelinks, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic,0,true,true,01-03,agency,web_design
best website design firms,1,1,590,53.0,11.09,https://www.designrush.com/agency/website-design-development,146.0,0.16,1619.0,0.07,147000000.0,"[37,31,11,11,20,3,25,20,37,84,100,37]",2025-09-05,"Local pack, Image pack, Sitelinks, Video, Ads bottom, Related searches, Discussions and forums, Ads middle, AI overview",commercial,Organic,0,true,true,01-03,agency,web_design
website design firm,3,3,2900,82.0,13.79,https://www.designrush.com/agency/website-design-development,101.0,0.11,1392.0,0.12,549000000.0,"[10,54,5,13,44,5,29,15,15,100,5,10]",2025-09-11,"Local pack, Sitelinks, Ads top, Ads bottom, Video Carousel, Related searches, Discussions and forums, Ads middle",commercial,Organic,0,true,true,01-03,agency,web_design
website creation company,6,6,2900,100.0,13.79,https://www.designrush.com/agency/website-design-development,101.0,0.11,1392.0,0.12,755000000.0,"[15,54,3,3,23,100,23,4,23,4,1,10]",2025-09-07,"Sitelinks, Video, Ads bottom, Video Carousel, Related searches, Ads middle",,Organic,0,false,true,04-10,agency,web_design
random websites,10,10,4400,30.0,0.0,https://www.designrush.com/agency/website-design-development/trends/pointless-websites,96.0,0.11,0.0,0.0,2220000000.0,"[10,7,8,10,10,13,13,16,19,24,24,13]",2025-09-08,"Sitelinks, Video, Related searches",commercial,Organic,0,false,true,04-10,agency,web_design
useless websites,7,8,12100,36.0,0.0,https://www.designrush.com/agency/website-design-development/trends/pointless-websites,96.0,0.11,0.0,0.0,135000000.0,"[13,13,20,24,20,16,24,20,13,20,16,5]",2025-09-11,"Image pack, Sitelinks, Video, Related searches",navigational,Organic,1,false,true,04-10,agency,web_design
web design firm,4,4,2900,94.0,13.79,https://www.designrush.com/agency/website-design-development,87.0,0.1,1199.0,0.12,382000000.0,"[16,13,100,36,44,19,44,24,24,29,13,5]",2025-09-07,"Local pack, Sitelinks, Ads top, Ads bottom, Video Carousel, Related searches, Ads middle",commercial,Organic,0,false,true,04-10,agency,web_design
houston web page design,4,4,1300,60.0,15.3,https://www.designrush.com/agency/website-design-development/texas/houston,84.0,0.09,1285.0,0.04,85500000.0,"[5,2,3,2,2,3,4,7,1,100,43,43]",2025-09-07,"Local pack, Image pack, Sitelinks, Related searches, Discussions and forums",commercial,Organic,0,false,true,04-10,agency,web_design
small business web design,3,3,2400,55.0,14.53,https://www.designrush.com/agency/website-design-development/small-business,84.0,0.09,1220.0,0.11,1930000000.0,"[36,44,52,66,66,66,66,52,80,100,100,100]",2025-09-08,"Local pack, Sitelinks, Video, Ads bottom, Video Carousel, Related searches, Discussions and forums, Ads middle",commercial,Organic,0,true,true,01-03,agency,web_design
best website design company,1,1,1300,54.0,13.42,https://www.designrush.com/agency/website-design-development,84.0,0.09,1127.0,0.06,3560000000.0,"[41,41,41,54,36,41,66,54,66,41,54,66]",2025-09-10,"Local pack, Sitelinks, Video, Ads bottom, People also ask, Related searches, Discussions and forums, Ads middle",commercial,Organic,0,true,true,01-03,agency,web_design
web agency,8,8,4400,68.0,9.6,https://www.designrush.com/agency/website-design-development,83.0,0.09,796.0,0.19,1100000000.0,"[43,36,43,66,43,54,54,54,81,81,100,81]",2025-09-07,"Local pack, Sitelinks, Video, Image, Ads top, Ads bottom, People also ask, Related searches, Ads middle",commercial,Organic,0,false,true,04-10,agency,web_design
companies that build websites,1,1,320,47.0,19.68,https://www.designrush.com/agency/website-design-development,79.0,0.09,1554.0,0.09,1150000000.0,"[11,11,5,13,13,11,8,7,13,8,20,68]",2025-09-04,"Image pack, Sitelinks, Video, Ads top, Related searches, Discussions and forums, AI overview",informational,Organic,0,true,true,01-03,agency,web_design
responsive web design company,1,1,590,25.0,5.11,https://www.designrush.com/agency/website-design-development/responsive,77.0,0.08,393.0,0.0,115000000.0,"[36,30,36,20,24,36,45,55,100,67,76,45]",2025-09-03,"Image pack, Sitelinks, Related searches","commercial, informational",Organic,0,true,true,01-03,agency,web_design
web design & development companies,1,1,590,73.0,14.74,https://www.designrush.com/agency/website-design-development,77.0,0.08,1134.0,0.01,2780000000.0,"[84,46,25,37,46,37,100,0,0,2,0,0]",2025-08-28,"Local pack, Sitelinks, People also ask, Related searches, AI overview",commercial,Organic,0,true,true,01-03,agency,web_design
web designing firm,3,3,1900,82.0,13.79,https://www.designrush.com/agency/website-design-development,66.0,0.07,910.0,0.12,386000000.0,"[0,0,0,0,0,0,1,1,1,1,100,0]",2025-09-10,"Local pack, Sitelinks, Ads top, Ads bottom, People also ask, Related searches, Ads middle",commercial,Organic,0,true,true,01-03,agency,web_design
web design company new york,1,1,1000,38.0,8.1,https://www.designrush.com/agency/website-design-development/new-york/new-york-city,65.0,0.07,526.0,0.06,601000000.0,"[10,8,66,20,79,79,100,41,24,16,20,54]",2025-09-06,"Local pack, Image pack, Sitelinks, Image, Related searches",commercial,Organic,0,true,true,01-03,agency,web_design
webdesign bureau,3,3,1000,80.0,0.0,https://www.designrush.com/agency/website-design-development,65.0,0.07,0.0,0.0,13000000.0,"[25,20,37,46,68,68,46,46,100,84,84,84]",2025-09-10,"Local pack, Image pack, Sitelinks, Video, Ads bottom, Related searches, Ads middle, AI overview",informational,Organic,0,true,true,01-03,agency,web_design
top rated website design,10,10,2900,41.0,3.57,https://www.designrush.com/agency/website-design-development,63.0,0.07,224.0,0.3,4540000000.0,"[3,2,1,2,3,10,2,54,100,100,29,36]",2025-09-09,"Sitelinks, Video, Related searches",commercial,Organic,0,false,true,04-10,agency,web_design
hong kong vocational website design agency,2,2,480,37.0,0.0,https://www.designrush.com/agency/website-design-development/hk,63.0,0.07,0.0,0.0,1060000.0,[100],2025-09-04,"Local pack, Image pack, Image, Related searches",informational,Organic,0,true,true,01-03,agency,web_design
top web design company websites,1,1,1000,46.0,11.09,https://www.designrush.com/agency/website-design-development,60.0,0.06,665.0,0.07,1870000000.0,"[24,24,13,13,7,13,5,44,44,100,65,55]",2025-09-07,"Sitelinks, Video, Related searches, Discussions and forums, AI overview",commercial,AI overview,0,true,true,01-03,agency,web_design
famous web design companies,3,3,880,48.0,11.09,https://www.designrush.com/agency/website-design-development,57.0,0.06,632.0,0.07,108000000.0,"[24,13,13,13,7,11,20,7,24,100,65,55]",2025-09-03,"Local pack, Image pack, Sitelinks, Video, Related searches, Discussions and forums, AI overview",informational,Organic,0,true,true,01-03,agency,web_design
web and design services,1,1,1600,75.0,12.52,https://www.designrush.com/agency/website-design-development,55.0,0.06,688.0,0.05,4400000000.0,"[16,10,8,10,8,23,16,44,100,0,0,0]",2025-09-06,"Local pack, Sitelinks, Related searches, AI overview","commercial, informational",AI overview,0,true,true,01-03,agency,web_design
web site design companies,1,1,210,67.0,13.79,https://www.designrush.com/agency/website-design-development,52.0,0.06,717.0,0.12,1730000000.0,"[7,13,0,0,13,8,13,16,25,13,16,5]",2025-08-19,"Local pack, Sitelinks, People also ask, Related searches, Discussions and forums, AI overview",commercial,Organic,0,true,true,01-03,agency,web_design
seo and web design company,1,3,390,88.0,18.0,https://www.designrush.com/agency/website-design-development,51.0,0.05,918.0,0.02,84700000.0,"[20,2,7,3,5,4,3,13,20,100,25,20]",2025-09-11,"Local pack, Sitelinks, Related searches, AI overview",commercial,Organic,2,true,true,01-03,agency,web_design
top web design firms,2,2,590,27.0,11.09,https://www.designrush.com/agency/website-design-development,48.0,0.05,532.0,0.07,90500000.0,"[36,30,13,16,8,36,36,8,81,100,55,45]",2025-09-09,"Sitelinks, Image, Ads top, Ads bottom, Video Carousel, Related searches, Discussions and forums, Ads middle, AI overview","commercial, informational",Organic,0,true,true,01-03,agency,web_design
responsive design company,2,2,590,21.0,5.11,https://www.designrush.com/agency/website-design-development/responsive,48.0,0.05,245.0,0.0,215000000.0,"[24,24,20,24,20,30,55,45,30,100,76,45]",2025-09-04,"Image pack, Sitelinks, Related searches","commercial, informational",Organic,0,true,true,01-03,agency,web_design
random website,13,15,5400,34.0,0.0,https://www.designrush.com/agency/website-design-development/trends/pointless-websites,48.0,0.05,0.0,0.0,1700000000.0,"[13,29,29,29,29,29,24,29,44,54,54,16]",2025-09-11,"Sitelinks, Video, Related searches",commercial,Organic,2,false,false,11-20,agency,web_design
best web design company sites,2,2,590,47.0,13.42,https://www.designrush.com/agency/website-design-development,48.0,0.05,644.0,0.06,1090000000.0,"[24,24,13,16,13,20,13,100,45,100,100,76]",2025-09-06,"Local pack, Sitelinks, Video Carousel, Related searches, Discussions and forums, AI overview",commercial,Organic,0,true,true,01-03,agency,web_design
top web design agencies,2,2,590,22.0,8.6,https://www.designrush.com/agency/website-design-development,48.0,0.05,412.0,0.09,295000000.0,"[21,39,32,32,26,21,48,59,72,88,100,100]",2025-09-06,"Sitelinks, Video, Image, Related searches, Discussions and forums, AI overview","commercial, informational",Organic,0,true,true,01-03,agency,web_design
website design agencies,3,3,720,77.0,9.43,https://www.designrush.com/agency/website-design-development,46.0,0.05,433.0,0.11,289000000.0,"[7,7,18,8,8,13,13,10,13,13,13,29]",2025-08-30,"Local pack, Sitelinks, Video, Related searches, Discussions and forums, AI overview",commercial,Organic,0,true,true,01-03,agency,web_design
ny web design firm,1,1,720,44.0,11.98,https://www.designrush.com/agency/website-design-development/new-york/new-york-city,46.0,0.05,551.0,0.01,165000000.0,"[16,20,20,16,13,16,10,45,81,100,81,62]",2025-09-03,"Local pack, Sitelinks, People also ask, Related searches",commercial,Organic,0,true,true,01-03,agency,web_design
web design agencies,5,5,1900,68.0,9.43,https://www.designrush.com/agency/website-design-development,45.0,0.05,424.0,0.11,360000000.0,"[55,55,65,65,55,65,65,82,100,82,82,82]",2025-09-05,"Local pack, Sitelinks, Video, Related searches, Discussions and forums",commercial,Organic,0,false,true,04-10,agency,web_design
responsive web design services,3,3,1000,24.0,6.35,https://www.designrush.com/agency/website-design-development/responsive,44.0,0.05,279.0,0.01,168000000.0,"[20,20,30,41,8,54,54,36,54,54,41,54]",2025-09-05,"Image pack, Sitelinks, Related searches, AI overview",informational,Organic,0,true,true,01-03,agency,web_design
top web design company websites,4,4,1000,46.0,11.09,https://www.designrush.com/agency/website-design-development,44.0,0.05,487.0,0.07,1870000000.0,"[24,24,13,13,7,13,5,44,44,100,65,55]",2025-09-07,"Sitelinks, Video, Related searches, Discussions and forums, AI overview",commercial,Organic,0,false,true,04-10,agency,web_design
california web design agency,1,1,170,42.0,7.54,https://www.designrush.com/agency/website-design-development/california,42.0,0.04,316.0,0.04,113000000.0,"[3,4,14,14,14,14,9,9,14,100,14,9]",2025-08-20,"Local pack, Sitelinks, People also ask, Related searches",commercial,Organic,0,true,true,01-03,agency,web_design
top web design company,2,2,480,43.0,11.09,https://www.designrush.com/agency/website-design-development,39.0,0.04,432.0,0.07,2050000000.0,"[8,0,16,0,30,2,20,67,100,100,55,55]",2025-09-05,"Local pack, Sitelinks, Ads bottom, Video Carousel, Related searches, Discussions and forums, Ads middle, AI overview",commercial,Organic,0,true,true,01-03,agency,web_design
web design & seo company,2,2,880,89.0,18.0,https://www.designrush.com/agency/website-design-development,38.0,0.04,684.0,0.02,151000000.0,"[20,46,25,46,16,68,8,100,84,68,46,46]",2025-09-05,"Local pack, Sitelinks, Image, Related searches",commercial,Organic,0,true,true,01-03,agency,web_design
